"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Loop 3_Temperature_002";"14.03.2022 17:56:11";19,8;1;44634747349,3982
"Temp 3 Loop 3";"14.03.2022 17:56:11";17,4009;1;44634747349,4097
"Temp 1 Loop 2";"14.03.2022 17:56:11";16,4822;1;44634747349,4097
"Temp 1 Loop 1";"14.03.2022 18:01:11";16,60518;1;44634750825,5903
"Loop 1_Temperature_002";"14.03.2022 18:01:11";20,3;1;44634750825,5903
"Temp 3 Loop 1";"14.03.2022 18:01:11";15,91797;1;44634750825,5903
"Loop 2_Temperature_002";"14.03.2022 18:01:11";22,9;1;44634750825,5903
"Temp 3 Loop 2";"14.03.2022 18:01:11";17,11516;1;44634750825,5903
"Temp 1 Loop 3";"14.03.2022 18:01:11";17,47323;1;44634750825,6019
"Loop 3_Temperature_002";"14.03.2022 18:01:11";20,7;1;44634750825,6019
"Temp 3 Loop 3";"14.03.2022 18:01:11";17,73365;1;44634750825,6019
"Temp 1 Loop 2";"14.03.2022 18:01:11";16,69198;1;44634750825,6019
"Temp 1 Loop 1";"14.03.2022 18:06:11";16,78964;1;44634754298,6574
"Loop 1_Temperature_002";"14.03.2022 18:06:11";21,2;1;44634754298,6574
"Temp 3 Loop 1";"14.03.2022 18:06:11";16,40987;1;44634754298,6574
"Loop 2_Temperature_002";"14.03.2022 18:06:11";23,4;1;44634754298,6574
"Temp 3 Loop 2";"14.03.2022 18:06:11";17,38643;1;44634754298,6574
"Temp 1 Loop 3";"14.03.2022 18:06:11";17,70472;1;44634754298,6574
"Loop 3_Temperature_002";"14.03.2022 18:06:11";21,1;1;44634754298,6574
"Temp 3 Loop 3";"14.03.2022 18:06:11";18,16768;1;44634754298,6574
"Temp 1 Loop 2";"14.03.2022 18:06:11";16,86198;1;44634754298,669
"Temp 1 Loop 1";"14.03.2022 18:11:11";16,96687;1;44634757770,5556
"Loop 1_Temperature_002";"14.03.2022 18:11:11";22;1;44634757770,5556
"Temp 3 Loop 1";"14.03.2022 18:11:11";16,82581;1;44634757770,5556
"Loop 2_Temperature_002";"14.03.2022 18:11:11";24,1;1;44634757770,5556
"Temp 3 Loop 2";"14.03.2022 18:11:11";17,60706;1;44634757770,5556
"Temp 1 Loop 3";"14.03.2022 18:11:11";17,88556;1;44634757770,5556
"Loop 3_Temperature_002";"14.03.2022 18:11:11";22,2;1;44634757770,5671
"Temp 3 Loop 3";"14.03.2022 18:11:11";18,46427;1;44634757770,5671
"Temp 1 Loop 2";"14.03.2022 18:11:11";17,06091;1;44634757770,5671
"Temp 1 Loop 1";"14.03.2022 18:16:11";17,14771;1;44634761242,4537
"Loop 1_Temperature_002";"14.03.2022 18:16:11";22,8;1;44634761242,4537
"Temp 3 Loop 1";"14.03.2022 18:16:11";17,1875;1;44634761242,4537
"Loop 2_Temperature_002";"14.03.2022 18:16:11";24,5;1;44634761242,4537
"Temp 3 Loop 2";"14.03.2022 18:16:11";17,81322;1;44634761242,4537
"Temp 1 Loop 3";"14.03.2022 18:16:11";18,05194;1;44634761242,4537
"Loop 3_Temperature_002";"14.03.2022 18:16:11";22,1;1;44634761242,4537
"Temp 3 Loop 3";"14.03.2022 18:16:11";18,64511;1;44634761242,4537
"Temp 1 Loop 2";"14.03.2022 18:16:11";17,24175;1;44634761242,4653
"Temp 1 Loop 1";"14.03.2022 18:21:11";17,31771;1;44634764714,3634
"Loop 1_Temperature_002";"14.03.2022 18:21:11";23,4;1;44634764714,3634
"Temp 3 Loop 1";"14.03.2022 18:21:11";17,49855;1;44634764714,3634
"Loop 2_Temperature_002";"14.03.2022 18:21:11";25,3;1;44634764714,3634
"Temp 3 Loop 2";"14.03.2022 18:21:11";17,98683;1;44634764714,3634
"Temp 1 Loop 3";"14.03.2022 18:21:11";18,2147;1;44634764714,375
"Loop 3_Temperature_002";"14.03.2022 18:21:11";23,5;1;44634764714,375
"Temp 3 Loop 3";"14.03.2022 18:21:11";18,78255;1;44634764714,375
"Temp 1 Loop 2";"14.03.2022 18:21:11";17,46239;1;44634764714,375
"Temp 1 Loop 1";"14.03.2022 18:26:11";17,49855;1;44634768187,4306
"Loop 1_Temperature_002";"14.03.2022 18:26:11";24;1;44634768187,4306
"Temp 3 Loop 1";"14.03.2022 18:26:11";17,77705;1;44634768187,4306
"Loop 2_Temperature_002";"14.03.2022 18:26:11";25,9;1;44634768187,4306
"Temp 3 Loop 2";"14.03.2022 18:26:11";18,14598;1;44634768187,4306
"Temp 1 Loop 3";"14.03.2022 18:26:11";18,34491;1;44634768187,4306
"Loop 3_Temperature_002";"14.03.2022 18:26:11";23,6;1;44634768187,4306
"Temp 3 Loop 3";"14.03.2022 18:26:11";18,92361;1;44634768187,4306
"Temp 1 Loop 2";"14.03.2022 18:26:11";17,63238;1;44634768187,4421
"Temp 1 Loop 1";"14.03.2022 18:31:11";17,63961;1;44634771659,3287
"Loop 1_Temperature_002";"14.03.2022 18:31:11";24,6;1;44634771659,3287
"Temp 3 Loop 1";"14.03.2022 18:31:11";17,97598;1;44634771659,3287
"Loop 2_Temperature_002";"14.03.2022 18:31:11";26,3;1;44634771659,3287
"Temp 3 Loop 2";"14.03.2022 18:31:11";18,28342;1;44634771659,3287
"Temp 1 Loop 3";"14.03.2022 18:31:11";18,46788;1;44634771659,3287
"Loop 3_Temperature_002";"14.03.2022 18:31:11";24,3;1;44634771659,3403
"Temp 3 Loop 3";"14.03.2022 18:31:11";19,02489;1;44634771659,3403
"Temp 1 Loop 2";"14.03.2022 18:31:11";17,78067;1;44634771659,3403
"Temp 1 Loop 1";"14.03.2022 18:36:11";17,76982;1;44634775131,2269
"Loop 1_Temperature_002";"14.03.2022 18:36:11";25,2;1;44634775131,2269
"Temp 3 Loop 1";"14.03.2022 18:36:11";18,18576;1;44634775131,2269
"Loop 2_Temperature_002";"14.03.2022 18:36:11";26,5;1;44634775131,2269
"Temp 3 Loop 2";"14.03.2022 18:36:11";18,4281;1;44634775131,2269
"Temp 1 Loop 3";"14.03.2022 18:36:11";18,56192;1;44634775131,2269
"Loop 3_Temperature_002";"14.03.2022 18:36:11";24,6;1;44634775131,2269
"Temp 3 Loop 3";"14.03.2022 18:36:11";19,13701;1;44634775131,2384
