"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Loop 2_Conductivity";"15.03.2022 01:06:07";0;1;44635045913,4144
"Loop 3_Conductivity";"15.03.2022 01:06:07";0;1;44635045913,4144
"Loop 1_Conductivity";"15.03.2022 01:11:07";0;1;44635049385,3125
"Loop 2_Conductivity";"15.03.2022 01:11:07";0;1;44635049385,3125
"Loop 3_Conductivity";"15.03.2022 01:11:07";0;1;44635049385,3125
"Loop 1_Conductivity";"15.03.2022 01:16:07";0;1;44635052858,3912
"Loop 2_Conductivity";"15.03.2022 01:16:07";0;1;44635052858,3912
"Loop 3_Conductivity";"15.03.2022 01:16:07";0;1;44635052858,3912
"Loop 1_Conductivity";"15.03.2022 01:21:07";0;1;44635056330,2894
"Loop 2_Conductivity";"15.03.2022 01:21:07";0;1;44635056330,2894
"Loop 3_Conductivity";"15.03.2022 01:21:07";0;1;44635056330,2894
"Loop 1_Conductivity";"15.03.2022 01:26:07";0;1;44635059802,1875
"Loop 2_Conductivity";"15.03.2022 01:26:07";0;1;44635059802,1875
"Loop 3_Conductivity";"15.03.2022 01:26:07";0;1;44635059802,1875
"Loop 1_Conductivity";"15.03.2022 01:31:07";0;1;44635063275,2546
"Loop 2_Conductivity";"15.03.2022 01:31:07";0;1;44635063275,2546
"Loop 3_Conductivity";"15.03.2022 01:31:07";0;1;44635063275,2546
"Loop 1_Conductivity";"15.03.2022 01:36:07";0;1;44635066747,1528
"Loop 2_Conductivity";"15.03.2022 01:36:07";0;1;44635066747,1528
"Loop 3_Conductivity";"15.03.2022 01:36:07";0;1;44635066747,1528
"Loop 1_Conductivity";"15.03.2022 01:41:07";0;1;44635070219,0625
"Loop 2_Conductivity";"15.03.2022 01:41:07";0;1;44635070219,0625
