"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Pressure Loop 2";"15.03.2022 00:26:08";-1,338252E-02;1;44635018143,206
"Pressure Loop 3";"15.03.2022 00:26:08";-2,315539E-02;1;44635018143,206
"Pressure Loop 1";"15.03.2022 00:31:08";2,531829E-03;1;44635021615,1042
"Pressure Loop 2";"15.03.2022 00:31:08";-1,519097E-02;1;44635021615,1042
"Pressure Loop 3";"15.03.2022 00:31:08";-2,296587E-02;1;44635021615,1042
"Pressure Loop 1";"15.03.2022 00:36:08";1,808449E-03;1;44635025088,1829
"Pressure Loop 2";"15.03.2022 00:36:08";-1,446759E-02;1;44635025088,1829
"Pressure Loop 3";"15.03.2022 00:36:08";-2,321188E-02;1;44635025088,1829
"Pressure Loop 1";"15.03.2022 00:41:08";2,531829E-03;1;44635028560,0926
"Pressure Loop 2";"15.03.2022 00:41:08";-0,0141059;1;44635028560,0926
"Pressure Loop 3";"15.03.2022 00:41:08";-2,333949E-02;1;44635028560,0926
"Pressure Loop 1";"15.03.2022 00:46:08";2,531829E-03;1;44635032031,9907
"Pressure Loop 2";"15.03.2022 00:46:08";-1,591435E-02;1;44635032031,9907
"Pressure Loop 3";"15.03.2022 00:46:08";-2,457752E-02;1;44635032031,9907
"Pressure Loop 1";"15.03.2022 00:51:08";3,616898E-03;1;44635035503,8889
